STATE/UT                  ,YEAR ,AGE_GROUP ,GENDER ,MURDER ,ROBBERY ,KIDNAPP ,FRAUD ,VIOLENCE
HIMACHAL PRADESH          ,2006 ,Below 18  ,MALE   ,     1 ,      4 ,      1 ,    1 ,       1
HIMACHAL PRADESH          ,2006 ,18 to 60  ,FEMALE ,   106 ,   2174 ,    214 ,  235 ,    1874
HIMACHAL PRADESH          ,2006 ,18 to 60  ,MALE   ,    13 ,     67 ,     21 ,   26 ,     360
HIMACHAL PRADESH          ,2006 ,Above 60  ,FEMALE ,     3 ,     19 ,      2 ,    8 ,      68
HIMACHAL PRADESH          ,2006 ,Above 60  ,MALE   ,     1 ,      4 ,      1 ,    1 ,      27
HIMACHAL PRADESH          ,2007 ,Below 18  ,FEMALE ,     6 ,    190 ,      4 ,    3 ,      37
HIMACHAL PRADESH          ,2007 ,Below 18  ,MALE   ,     1 ,      5 ,      1 ,    1 ,       2
HIMACHAL PRADESH          ,2007 ,18 to 60  ,FEMALE ,   110 ,   2782 ,    287 ,  309 ,    2088
HIMACHAL PRADESH          ,2007 ,18 to 60  ,MALE   ,    14 ,     86 ,     28 ,   34 ,     401
HIMACHAL PRADESH          ,2007 ,Above 60  ,FEMALE ,     3 ,     24 ,      3 ,   11 ,      76
HIMACHAL PRADESH          ,2007 ,Above 60  ,MALE   ,     1 ,      5 ,      1 ,    2 ,      30
HIMACHAL PRADESH          ,2008 ,Below 18  ,FEMALE ,     6 ,    198 ,      5 ,    3 ,      35
HIMACHAL PRADESH          ,2008 ,Below 18  ,MALE   ,     1 ,      5 ,      1 ,    1 ,       2
HIMACHAL PRADESH          ,2008 ,18 to 60  ,FEMALE ,   109 ,   2895 ,    258 ,  344 ,    2003
HIMACHAL PRADESH          ,2008 ,18 to 60  ,MALE   ,    13 ,     89 ,     25 ,   38 ,     385
HIMACHAL PRADESH          ,2008 ,Above 60  ,FEMALE ,     3 ,     25 ,      3 ,   12 ,      73
HIMACHAL PRADESH          ,2008 ,Above 60  ,MALE   ,     1 ,      5 ,      1 ,    2 ,      29
HIMACHAL PRADESH          ,2009 ,Below 18  ,FEMALE ,     6 ,    151 ,      4 ,    3 ,      34
HIMACHAL PRADESH          ,2009 ,Below 18  ,MALE   ,     1 ,      4 ,      1 ,    1 ,       2
HIMACHAL PRADESH          ,2009 ,18 to 60  ,FEMALE ,   112 ,   2211 ,    244 ,  333 ,    1923
HIMACHAL PRADESH          ,2009 ,18 to 60  ,MALE   ,    14 ,     68 ,     24 ,   36 ,     370
HIMACHAL PRADESH          ,2009 ,Above 60  ,FEMALE ,     3 ,     19 ,      2 ,   12 ,      70
HIMACHAL PRADESH          ,2009 ,Above 60  ,MALE   ,     1 ,      4 ,      1 ,    2 ,      28
HIMACHAL PRADESH          ,2010 ,Below 18  ,FEMALE ,     6 ,    150 ,      5 ,    3 ,      36
HIMACHAL PRADESH          ,2010 ,Below 18  ,MALE   ,     1 ,      4 ,      1 ,    1 ,       2
